id,name,brand,price,currency,has_discount,promocode,discount_value,price_after_sale,discount_amount,url,img,scraped_at,country
503548,Caries Protection,Elmex,5.0,gbp/£,True,teeth,15,4.25,0.75,/elmex/caries-protection-anti-decay-toothpaste-with-fluoride/,/elmex/4007965560002_11-o__140311.jpg,2024-05-08 11:05:49,uk
11616317,Intensive Stain Removal,BlanX,5.2,gbp/£,True,teeth,15,4.42,0.78,/blanx/intensive-stain-removal-whitening-toothpaste/,/blanx/8006320054763_01-o__180221.jpg,2024-05-08 11:05:49,uk
16157771,Healthy Gums,MEDIBLANC,11.7,gbp/£,True,20promo,20,9.36,2.34,/mediblanc/healthy-gums-gum-protection-toothpaste/,/mediblanc/8059300530559-o__221027.jpg,2024-05-08 11:05:49,uk
16212393,Total Protective Repair,Biorepair,2.4,gbp/£,False,,0,2.4,0.0,/biorepair/total-protective-repair-reinforcing-toothpaste/,/biorepair/8017331069691_01-o__230906.jpg,2024-05-08 11:05:49,uk
422826,Whitening,Parodontax,5.0,gbp/£,True,teeth,15,4.25,0.75,/parodontax/whitening-whitening-toothpaste-for-bleeding-gums/,/parodontax/5999518582175_01-o__140428.jpg,2024-05-08 11:05:49,uk
558590,Gum Protection,Meridol,5.6,gbp/£,False,,0,5.6,0.0,/meridol/meridol-anti-bleeding-toothpaste/,/meridol/4007965560804_01-o__230807.jpg,2024-05-08 11:05:49,uk
16003593,Perio Plus+ Support 0.09 CHX,Curaprox,7.3,gbp/£,True,teeth,15,6.2,1.1,/curaprox/perio-plus-support-009-chx-toothpaste-against-gum-bleeding-and-periodontal-disease/,/curaprox/7612412427288_01-o__191204.jpg,2024-05-08 11:05:49,uk
16068251,Whitening,BlanX,3.4,gbp/£,True,teeth,15,2.89,0.51,/blanx/whitening-whitening-toothpaste/,/blanx/8017331051474_01-o__210205.jpg,2024-05-08 11:05:49,uk
495166,Sensitive,Elmex,4.5,gbp/£,True,teeth,15,3.82,0.68,/elmex/sensitive-paste-for-sensitive-teeth/,/elmex/7610108059249_11-o__150518.jpg,2024-05-08 11:05:49,uk
16179225,Whitening Herbal,MEDIBLANC,2.6,gbp/£,False,,0,2.6,0.0,/mediblanc/whitening-herbal-herbal-toothpaste-with-whitening-effect/,/mediblanc/8059300538166-o__221027.jpg,2024-05-08 11:05:49,uk
16009628,Gum & Enamel Repair Fresh White,Oral B,2.9,gbp/£,True,teeth,15,2.46,0.44,/oral-b/gum-enamel-repair-extra-fresh-toothpaste-for-fresh-breath/,/oral-b/8001090794413_01-o__240304.jpg,2024-05-08 11:05:49,uk
16161766,Whitening,MEDIBLANC,6.8,gbp/£,True,20promo,20,5.44,1.36,/mediblanc/whitening-toothpaste-with-whitening-effect/,/mediblanc/3760275382399-o__221027.jpg,2024-05-08 11:05:49,uk
16068223,Fast Sensitive Repair,Biorepair,3.6,gbp/£,True,teeth,15,3.06,0.54,/biorepair/fast-sensitive-repair-toothpaste/,/biorepair/8017331048443_01-o__220811.jpg,2024-05-08 11:05:49,uk
16052011,Caries Protection Kids,Elmex,6.6,gbp/£,False,,0,6.6,0.0,/elmex/caries-protection-kids-toothpaste-for-children/,/elmex/8590232000401_01-o__220203.jpg,2024-05-08 11:05:49,uk
523108,Whitening,Opalescence,3.5,gbp/£,True,teeth,15,2.98,0.52,/opalescence/original-formula-whitening-toothpaste-with-fluoride/,/opalescence/883205029492_01-o__160127.jpg,2024-05-08 11:05:49,uk
617752,Junior 6-12 Years,Elmex,6.6,gbp/£,False,,0,6.6,0.0,/elmex/junior-6-12-years-toothpaste-for-children-73188/,/elmex/8714789973142_01-o__230215.jpg,2024-05-08 11:05:49,uk
15965109,Sensitive Whitening,Elmex,8.3,gbp/£,True,teeth,15,7.06,1.24,/elmex/sensitive-whitening-toothpaste-for-naturally-white-teeth-73519/,/elmex/8590232000210_11-o__190716.jpg,2024-05-08 11:05:49,uk
15672077,Complete Protection Extra Fresh,Parodontax,5.9,gbp/£,True,teeth,15,5.02,0.88,/parodontax/complete-protection-extra-fresh-fluoride-toothpaste-for-healthy-teeth-and-gums/,/parodontax/5054563040596_01-o__180504.jpg,2024-05-08 11:05:49,uk
408346,Kids 0-6,Biorepair,2.6,gbp/£,False,,0,2.6,0.0,/biorepair/junior-toothpaste-for-kids/,/biorepair/8017331035634_01-o__130828.jpg,2024-05-08 11:05:49,uk
16156107,Natural Toothpaste White Fluoride,BEN&ANNA,6.4,gbp/£,True,teeth,15,5.44,0.96,/benanna/natural-toothpaste-white-fluoride-whitening-toothpaste-with-fluoride/,/benanna/4260491220943_01.-o__221101.jpg,2024-05-08 11:05:49,uk
16088537,Teeth,NUK,5.9,gbp/£,True,20promo,20,4.72,1.18,/nuk/teeth-dental-care-setfor-kids/,/nuk/4008600215769_01__210818.jpg,2024-05-08 11:05:49,uk
658004,The Mints Jasmin,Marvis,3.0,gbp/£,True,teeth,15,2.55,0.45,/marvis/jasmin-mint-toothpaste/,/marvis/8004395111756_01-o__171120.jpg,2024-05-08 11:05:49,uk
499436,Classic,Parodontax,3.8,gbp/£,False,,0,3.8,0.0,/parodontax/classic-anti-bleeding-toothpaste-without-fluoride/,/parodontax/4047400392041_01-o__140428.jpg,2024-05-08 11:05:49,uk
16143787,Ewa Chodakowska Extra Strong Lemon & Mint,beBIO,3.4,gbp/£,True,teeth,15,2.89,0.51,/bebio/ewa-chodakowska-extra-strong-lemon-mint-natural-paste-for-teeth/,/bebio/5908233661362_01-o__220824.jpg,2024-05-08 11:05:49,uk
15716861,The Mints Aquatic,Marvis,3.9,gbp/£,True,teeth,15,3.32,0.58,/marvis/aquatic-mint-toothpaste/,/marvis/8004395111725_01-o__171120.jpg,2024-05-08 11:05:49,uk
408337,Pro White,Biorepair,4.0,gbp/£,False,,0,4.0,0.0,/biorepair/whitening-whitening-toothpaste/,/biorepair/brpwhiw_ktps45__130828.jpg,2024-05-08 11:05:49,uk
625033,Plus Total Protection,Biorepair,4.2,gbp/£,True,teeth,15,3.57,0.63,/biorepair/plus-protect-tooth-enamel-fortifying-toothpaste/,/biorepair/brpprow_ktps45_01__170616.jpg,2024-05-08 11:05:49,uk
539381,Fluoride,Parodontax,5.0,gbp/£,False,,0,5.0,0.0,/parodontax/fluoride-anti-bleeding-toothpaste/,/parodontax/4047400393048_01-o__221027.jpg,2024-05-08 11:05:49,uk
15924549,Sensitive,Elmex,6.4,gbp/£,False,,0,6.4,0.0,/elmex/sensitive-plus-cosmetic-set-i/,/elmex/8714789994208_01-o__240223.jpg,2024-05-08 11:05:49,uk
16188820,Propolis Healthy Gums,Colgate,1.4,gbp/£,False,,0,1.4,0.0,/colgate/propolis-healthy-gums-sensitive-toothpaste/,/colgate/6920354836039_01-o__230510.jpg,2024-05-08 11:05:49,uk
16068220,Kids 0-6,Biorepair,2.7,gbp/£,False,,0,2.7,0.0,/biorepair/junior-toothpaste-for-children/,/biorepair/8017331069202_01-o__210205.jpg,2024-05-08 11:05:49,uk
16088833,Gum Protection Toothpaste,Biorepair,4.0,gbp/£,True,teeth,15,3.4,0.6,/biorepair/oral-care-gum-protection-gum-protection-toothpaste/,/biorepair/8017331054192_01-o__210825.jpg,2024-05-08 11:05:49,uk
455884,Enzycal 1450,Curaprox,5.9,gbp/£,True,teeth,15,5.02,0.88,/curaprox/enzycal-1450-toothpaste/,/curaprox/7612412070002_01-o__141218.jpg,2024-05-08 11:05:49,uk
565563,Expert Black Whitening,Ecodenta,4.8,gbp/£,True,teeth,15,4.08,0.72,/ecodenta/expert-extra-black-whitening-toothpaste/,/ecodenta/4770001336991_01-o__160825.jpg,2024-05-08 11:05:49,uk
632686,Junior 6-12,Biorepair,3.1,gbp/£,False,,0,3.1,0.0,/biorepair/junior-toothpaste-for-children-without-fluoride/,/biorepair/8017331054093_01-o__220310.jpg,2024-05-08 11:05:49,uk
16087892,Certified Organic Charcoal whitening,Ecodenta,4.2,gbp/£,False,,0,4.2,0.0,/ecodenta/certified-organic-anti-plaque-whitening-toothpaste-with-activated-charcoal/,/ecodenta/4770001004333_01-o__210809.jpg,2024-05-08 11:05:49,uk
16143794,Ewa Chodakowska Sensitive Papaya & Mint,beBIO,3.4,gbp/£,False,,0,3.4,0.0,/bebio/ewa-chodakowska-sensitive-papaya-natural-paste-for-sensitive-teeth/,/bebio/5908233661348_01-o__220824.jpg,2024-05-08 11:05:49,uk
16114712,Be You,Curaprox,9.9,gbp/£,True,teeth,15,8.42,1.48,/curaprox/be-you-rising-star-regenerative-toothpaste-with-whitening-effect/,/curaprox/7612412429503_01-o__220225.jpg,2024-05-08 11:05:49,uk
614788,Plus Sensitive Teeth,Biorepair,4.6,gbp/£,True,teeth,15,3.91,0.69,/biorepair/plus-sensitive-tooth-enamel-restoring-toothpaste-for-sensitive-teeth/,/biorepair/brpdsbw_ktps10_01__170410.jpg,2024-05-08 11:05:49,uk
15661153,Natural Extracts Ultimate Fresh,Colgate,3.4,gbp/£,True,teeth,15,2.89,0.51,/colgate/natural-extract-ultimate-fresh-toothpaste/,/colgate/8718951131644_01-o__221128.jpg,2024-05-08 11:05:49,uk
16145052,Professional Biocalcium,Splat,4.8,gbp/£,True,teeth,15,4.08,0.72,/splat/professional-biocalcium-bio-active-toothpaste-for-enamel-regeneration-and-gentle-whitening/,/splat/7640168930059_01-o__220908.jpg,2024-05-08 11:05:49,uk
408336,Advanced Intensive Night,Biorepair,4.7,gbp/£,False,,0,4.7,0.0,/biorepair/intensive-night-repair-night-care/,/biorepair/8017331064092_01-o__130724.jpg,2024-05-08 11:05:49,uk
15850581,Natural Extracts Charcoal + White,Colgate,2.7,gbp/£,False,,0,2.7,0.0,/colgate/natural-extracts-charcoal-white-whitening-toothpaste-with-activated-charcoal/,/colgate/6920354822421_01-o__220801.jpg,2024-05-08 11:05:49,uk
16157765,Sensi-Relief,MEDIBLANC,1.8,gbp/£,False,,0,1.8,0.0,/mediblanc/sensi-relief-toothpaste-for-sensitive-teeth/,/mediblanc/3760275382412-o__221027.jpg,2024-05-08 11:05:49,uk
15970160,Black Forest,Marvis,5.2,gbp/£,True,teeth,15,4.42,0.78,/marvis/marvis-black-forest-toothpaste/,/marvis/8004395111633_01-o__190911.jpg,2024-05-08 11:05:49,uk
565577,Expert Triple Force,Ecodenta,4.4,gbp/£,True,teeth,15,3.74,0.66,/ecodenta/extra-toothpaste-with-triple-effect/,/ecodenta/4770001331903_01-o__160825.jpg,2024-05-08 11:05:49,uk
16119909,Caries Abrasion & Erosion,Curasept,7.8,gbp/£,False,,0,7.8,0.0,/curasept/caries-abrasion-erosion-anti-decay-toothpaste/,/curasept/8056746072445_01-o__220203.jpg,2024-05-08 11:05:49,uk
15998523,Extra Whitening,Sensodyne,8.0,gbp/£,True,teeth,15,6.8,1.2,/sensodyne/extra-whitening-whitening-toothpaste-with-fluoride-for-sensitive-teeth-394207/,/sensodyne/2000009007572_01-o__210908.jpg,2024-05-08 11:05:49,uk
612486,Extra Fresh,Parodontax,3.7,gbp/£,True,teeth,15,3.14,0.56,/parodontax/extra-fresh-toothpaste-for-bleeding-gums/,/parodontax/3830029294626_01__140428.jpg,2024-05-08 11:05:49,uk
16131389,Certified Organic Sensitivity Relief,Ecodenta,4.0,gbp/£,False,,0,4.0,0.0,/ecodenta/certified-organic-sensitivity-relief-organic-toothpaste/,/ecodenta/4770001002179_01__220606.jpg,2024-05-08 11:05:49,uk
16156106,Natural Toothpaste White,BEN&ANNA,6.4,gbp/£,True,teeth,15,5.44,0.96,/benanna/natural-toothpaste-white-whitening-toothpaste/,/benanna/4260491220516_01-o__221101.jpg,2024-05-08 11:05:49,uk
16139594,Protect 7 Extra Fresh,Blend-a-med,1.3,gbp/£,False,,0,1.3,0.0,/blend-a-med/protect-7-extra-fresh-toothpaste-for-fresh-breath/,/blend-a-med/8001090717757_01-o__230221.jpg,2024-05-08 11:05:49,uk
15830417,Sensitivity & Gum Whitening,Sensodyne,3.7,gbp/£,True,teeth,15,3.14,0.56,/sensodyne/sensitivity-gum-whitening-whitening-toothpaste-for-protection-of-teeth-and-gums-577855/,/sensodyne/5054563050816_01-o__210908.jpg,2024-05-08 11:05:49,uk
16127738,Travel Set,Curaprox,9.8,gbp/£,True,teeth,15,8.33,1.47,/curaprox/travel-set-travel-kitfor-teeth-tongue-and-gums/,/curaprox/7612412429879_01-o__220520.jpg,2024-05-08 11:05:49,uk
16069866,Plus Pro White,Biorepair,4.7,gbp/£,True,teeth,15,4.0,0.7,/biorepair/plus-pro-white-whitening-toothpaste/,/biorepair/8017331055380_01-o__210301.jpg,2024-05-08 11:05:49,uk
450436,The Mints Classic Strong,Marvis,3.4,gbp/£,True,teeth,15,2.89,0.51,/marvis/classic-strong-mint-toothpaste/,/marvis/8004395110063_01-o__141111.jpg,2024-05-08 11:05:49,uk
541637,Perfect White Black,Beverly Hills Formula,6.7,gbp/£,True,teeth,15,5.7,1.0,/beverly-hills-formula/perfect-white-black-whitening-toothpaste-with-activated-charcoal-for-fresh-breath/,/beverly-hills-formula/5020105002681_01-o__210917.jpg,2024-05-08 11:05:49,uk
15909154,The Mints Cinnamon,Marvis,2.9,gbp/£,True,teeth,15,2.46,0.44,/marvis/cinnamon-mint-toothpaste/,/marvis/8004395110414_01-o__150112.jpg,2024-05-08 11:05:49,uk
16212209,Glo Professional White,White Glo,5.4,gbp/£,True,teeth,15,4.59,0.81,/white-glo/charcoal-whitening-toothpaste/,/white-glo/9319871002152_01-o__231109.jpg,2024-05-08 11:05:49,uk
15863293,Total Original,Colgate,2.3,gbp/£,False,,0,2.3,0.0,/colgate/total-original-toothpaste/,/colgate/8718951226715_01-o__230529.jpg,2024-05-08 11:05:49,uk
16068616,Black,BlanX,3.4,gbp/£,False,,0,3.4,0.0,/blanx/black-whitening-toothpaste-with-activated-charcoal/,/blanx/8017331053386_01-o__210211.jpg,2024-05-08 11:05:49,uk
501887,Max White Expert Original,Colgate,4.4,gbp/£,False,,0,4.4,0.0,/colgate/max-white-expert-white-whitening-toothpaste/,/colgate/7509546064857_01-o__221125.jpg,2024-05-08 11:05:49,uk
15830416,Sensitivity & Gum,Sensodyne,4.1,gbp/£,True,teeth,15,3.48,0.62,/sensodyne/sensitivity-gum-sensitive-toothpaste-577854/,/sensodyne/5054563050847_01-o__210908.jpg,2024-05-08 11:05:49,uk
542988,White Now,Signal,4.0,gbp/£,True,teeth,15,3.4,0.6,/signal/white-now-toothpaste-with-whitening-effect/,/signal/8717644461068_01-o__230106.jpg,2024-05-08 11:05:49,uk
470838,Enzycal 950,Curaprox,5.9,gbp/£,True,teeth,15,5.02,0.88,/curaprox/enzycal-950-toothpaste/,/curaprox/7612412422436_01-o__150224.jpg,2024-05-08 11:05:49,uk
16068250,White Detox Coconut,BlanX,3.4,gbp/£,False,,0,3.4,0.0,/blanx/white-detox-coconut-whitening-toothpaste/,/blanx/8017331071540_01-o__210205.jpg,2024-05-08 11:05:49,uk
15863346,Sensitive Professional Repair & Prevent,Elmex,6.9,gbp/£,False,,0,6.9,0.0,/elmex/sensitive-professional-repair-prevent-sensitive-toothpaste-525836/,/elmex/8718951193765_01-o__190409.jpg,2024-05-08 11:05:49,uk
16077180,Professional Choice,White Glo,0.7,gbp/£,True,teeth,15,0.6,0.1,/white-glo/professional-choice-whitening-toothpaste-for-travelling/,/white-glo/9319871000189_01-o__210524.jpg,2024-05-08 11:05:49,uk
16116131,Kids 6+,Curaprox,5.4,gbp/£,False,,0,5.4,0.0,/curaprox/kids-6-watermelon-toothpaste-for-children/,/curaprox/7612412429480_01-o__211122.jpg,2024-05-08 11:05:49,uk
16145060,Biomed Superwhite,Splat,4.1,gbp/£,True,teeth,15,3.48,0.62,/splat/biomed-superwhite-reinforcing-toothpaste-with-coconut-oil/,/splat/2800015078357_01-o__220908.jpg,2024-05-08 11:05:49,uk
15970145,The Mints Anise,Marvis,2.8,gbp/£,True,teeth,15,2.38,0.42,/marvis/marvis-anise-mint-toothpaste/,/marvis/8004395111879_01-o__190911.jpg,2024-05-08 11:05:49,uk
479419,Daily White,Signal,1.7,gbp/£,True,teeth,15,1.44,0.26,/signal/daily-white-toothpaste-with-whitening-effect/,/signal/sigdlwu_ktps20__150511.jpg,2024-05-08 11:05:49,uk
543893,Opti-namel Seal & Strengthen,Elmex,6.5,gbp/£,False,,0,6.5,0.0,/elmex/opti-namel-seal-strengthen-toothpaste-dental-enamel-protection/,/elmex/7610108054824_01-o__230215.jpg,2024-05-08 11:05:49,uk
543970,Whitening Sensitivity Relief,Opalescence,3.5,gbp/£,True,teeth,15,2.98,0.52,/opalescence/sensitivity-relief-whitening-toothpaste-for-sensitive-teeth/,/opalescence/883205029430_01-o__160513.jpg,2024-05-08 11:05:49,uk
16068222,Advanced Active Shield,Biorepair,4.7,gbp/£,True,teeth,15,4.0,0.7,/biorepair/advanced-active-shield-toothpaste/,/biorepair/8017331064078_01-o__210205.jpg,2024-05-08 11:05:49,uk
16080303,Max White Expert Micellar,Colgate,6.5,gbp/£,False,,0,6.5,0.0,/colgate/max-white-expert-micellar-whitening-toothpaste/,/colgate/8718951411043_01-o__221125.jpg,2024-05-08 11:05:49,uk
16131390,Extra Fresh and Remineralising,Ecodenta,2.5,gbp/£,False,,0,2.5,0.0,/ecodenta/extra-fresh-and-remineralising-remineralising-toothpaste/,/ecodenta/4770001004913_01__220606.jpg,2024-05-08 11:05:49,uk
16087871,Certified Organic Anti-plaque,Ecodenta,7.1,gbp/£,True,teeth,15,6.04,1.06,/ecodenta/expert-black-whitening-anti-plaque-toothpaste-for-healthy-gums-with-coconut-oil/,/ecodenta/4770001002155_01-o__210809.jpg,2024-05-08 11:05:49,uk
16212208,Glo Express White,White Glo,4.7,gbp/£,False,,0,4.7,0.0,/white-glo/charcoal/,/white-glo/9319871002770_01-o__231109.jpg,2024-05-08 11:05:49,uk
15963106,Anti-Caries Professional,Elmex,6.5,gbp/£,True,teeth,15,5.52,0.98,/elmex/anti-caries-professional-anti-decay-toothpaste/,/elmex/8718951279551_01-o__220203.jpg,2024-05-08 11:05:49,uk
470750,Enzycal Zero,Curaprox,5.9,gbp/£,True,teeth,15,5.02,0.88,/curaprox/enzycal-zero-toothpaste/,/curaprox/7612412422849_01-o__150224.jpg,2024-05-08 11:05:49,uk
15947266,Green Brilliant Whitening,Ecodenta,3.6,gbp/£,True,teeth,15,3.06,0.54,/ecodenta/green-brilliant-whitening-whitening-toothpaste-for-fresh-breath/,/ecodenta/4770001333808_01-o__170112.jpg,2024-05-08 11:05:49,uk
16128371,Peribioma Pro,Biorepair,4.7,gbp/£,False,,0,4.7,0.0,/biorepair/peribioma-pro-toothpaste-for-sensitive-teeth/,/biorepair/8017331064115_01-o__220530.jpg,2024-05-08 11:05:49,uk
15970146,Orange Blossom Bloom,Marvis,5.6,gbp/£,True,teeth,15,4.76,0.84,/marvis/marvis-orange-blossom-bloom-toothpaste/,/marvis/8004395111626_01-o__190911.jpg,2024-05-08 11:05:49,uk
16069924,Advanced White,Colgate,3.1,gbp/£,True,teeth,15,2.64,0.46,/colgate/advanced-white-charcoal-toothpaste-with-activated-charcoal/,/colgate/8590232000760_01-o__240229.jpg,2024-05-08 11:05:49,uk
16131391,Super +,Ecodenta,2.2,gbp/£,False,,0,2.2,0.0,/ecodenta/super-natural-toothpaste-for-kids/,/ecodenta/4770001334591_01__220606.jpg,2024-05-08 11:05:49,uk
511107,Sensitive Professional,Elmex,6.5,gbp/£,False,,0,6.5,0.0,/elmex/sensitive-professional-toothpaste-for-sensitive-teeth-73517/,/elmex/7610108047536_01-o__140526.jpg,2024-05-08 11:05:49,uk
15672078,Complete Protection Whitening,Parodontax,6.0,gbp/£,False,,0,6.0,0.0,/parodontax/complete-protection-whitening-whitening-toothpaste-with-fluoride/,/parodontax/5054563039095_01-o__180504.jpg,2024-05-08 11:05:49,uk
16152208,Integral 8 Natural Elements,Signal,2.3,gbp/£,True,teeth,15,1.95,0.35,/signal/integral-8-natural-elements-toothpaste/,/signal/8710447328095_01-o__221019.jpg,2024-05-08 11:05:49,uk
16022008,Max White Sparkle Diamonds,Colgate,2.0,gbp/£,False,,0,2.0,0.0,/colgate/max-white-sparkle-diamonds-whitening-toothpaste-with-fluoride/,/colgate/8718951314795_01-o__200402.jpg,2024-05-08 11:05:49,uk
499537,Fluoride,Sensodyne,4.5,gbp/£,False,,0,4.5,0.0,/sensodyne/fluoride-toothpaste-for-sensitive-teeth/,/sensodyne/4047400470350_01-o__140401.jpg,2024-05-08 11:05:49,uk
614613,Plus Parodontgel,Biorepair,4.6,gbp/£,True,teeth,15,3.91,0.69,/biorepair/plus-parodontal-tooth-enamel-fortifying-toothpaste-to-treat-periodontitis/,/biorepair/brpprgw_ktps15_01__170410.jpg,2024-05-08 11:05:49,uk
16197078,Triple Action Original Mint,Colgate,1.5,gbp/£,False,,0,1.5,0.0,/colgate/triple-action-duopack-toothpaste/,/colgate/6920354835971_01-o__230810.jpg,2024-05-08 11:05:49,uk
16195979,Gum Protection Whitening,Meridol,4.9,gbp/£,True,teeth,15,4.16,0.74,/meridol/dental-care-whitening-toothpaste/,/meridol/8718951560352_01-o__230807.jpg,2024-05-08 11:05:49,uk
16145059,Biomed Sensitive,Splat,4.1,gbp/£,True,teeth,15,3.48,0.62,/splat/biomed-sensitive-bioactive-toothpaste-for-healthy-gums-and-teeth-sensitivity-reduction/,/splat/2800015078371_01-o__220908.jpg,2024-05-08 11:05:49,uk
448685,White Now Men Super Pure,Signal,3.6,gbp/£,True,teeth,15,3.06,0.54,/signal/white-now-men-super-pure-toothpaste-for-men-with-whitening-effect/,/signal/8710908135835_01-o__230216.jpg,2024-05-08 11:05:49,uk
418781,Repair & Protect,Sensodyne,4.9,gbp/£,False,,0,4.9,0.0,/sensodyne/repair-protect-toothpaste-for-sensitive-teeth-73385/,/sensodyne/5054563103567_01-o__210908.jpg,2024-05-08 11:05:49,uk
499839,Natural,Jack N’ Jill,4.9,gbp/£,False,,0,4.9,0.0,/jack-n-jill/natural-natural-toothpaste-for-kids-with-strawberry-flavour/,/jack-n-jill/9312657009017_01-o__230602.jpg,2024-05-08 11:05:49,uk
560749,Sensitive Professional Gentle Whitening,Elmex,6.5,gbp/£,False,,0,6.5,0.0,/elmex/sensitive-professional-gentle-whitening-whitening-toothpaste-for-sensitive-teeth/,/elmex/8718951070905_11-o__160804.jpg,2024-05-08 11:05:49,uk
16153990,Enamel Regeneration,Oral B,4.8,gbp/£,True,teeth,15,4.08,0.72,/oral-b/professional-regenerate-enamel-daily-protection-toothpaste-for-tooth-enamel-reinforcement/,/oral-b/8001090247544_01-o__221031.jpg,2024-05-08 11:05:49,uk
